field,service,validation,component,action,complexity
23,6,28,8,2,Medium
23,6,28,9,2,Medium
23,6,28,10,2,Medium
23,6,29,8,2,Medium
23,6,29,9,2,Medium
23,6,29,10,2,Medium
23,6,30,8,2,Medium
23,6,30,9,2,Medium
23,6,30,10,2,Medium
23,7,21,8,2,Medium
23,7,21,9,2,Medium
23,7,21,10,2,Medium
23,7,22,8,2,Medium
23,7,22,9,2,Medium
23,7,22,10,2,Medium
23,7,23,8,2,Medium
23,7,23,9,2,Medium
23,7,23,10,2,Medium
23,7,24,8,2,Medium
23,7,24,9,2,Medium
23,7,24,10,2,Medium
23,7,25,8,2,Medium
23,7,25,9,2,Medium
23,7,25,10,2,Medium
23,7,26,8,2,Medium
23,7,26,9,2,Medium
23,7,26,10,2,Medium
23,7,27,8,2,Medium
23,7,27,9,2,Medium
23,7,27,10,2,Medium
23,7,28,8,2,Medium
23,7,28,9,2,Medium
23,7,28,10,2,Medium
23,7,29,8,2,Medium
23,7,29,9,2,Medium
23,7,29,10,2,Medium
23,7,30,8,2,Medium
23,7,30,9,2,Medium
23,7,30,10,2,Medium
24,6,21,8,2,Medium
24,6,21,9,2,Medium
24,6,21,10,2,Medium
24,6,22,8,2,Medium
24,6,22,9,2,Medium
24,6,22,10,2,Medium
24,6,23,8,2,Medium
24,6,23,9,2,Medium
24,6,23,10,2,Medium
24,6,24,8,2,Medium
24,6,24,9,2,Medium
24,6,24,10,2,Medium
24,6,25,8,2,Medium
24,6,25,9,2,Medium
24,6,25,10,2,Medium
24,6,26,8,2,Medium
24,6,26,9,2,Medium
24,6,26,10,2,Medium
24,6,27,8,2,Medium
24,6,27,9,2,Medium
24,6,27,10,2,Medium
24,6,28,8,2,Medium
24,6,28,9,2,Medium
24,6,28,10,2,Medium
24,6,29,8,2,Medium
24,6,29,9,2,Medium
24,6,29,10,2,Medium
24,6,30,8,2,Medium
24,6,30,9,2,Medium
24,6,30,10,2,Medium
24,7,21,8,2,Medium
24,7,21,9,2,Medium
24,7,21,10,2,Medium
24,7,22,8,2,Medium
24,7,22,9,2,Medium
24,7,22,10,2,Medium
24,7,23,8,2,Medium
24,7,23,9,2,Medium
24,7,23,10,2,Medium
24,7,24,8,2,Medium
24,7,24,9,2,Medium
24,7,24,10,2,Medium
24,7,25,8,2,Medium
24,7,25,9,2,Medium
24,7,25,10,2,Medium
24,7,26,8,2,Medium
24,7,26,9,2,Medium
24,7,26,10,2,Medium
24,7,27,8,2,Medium
24,7,27,9,2,Medium
24,7,27,10,2,Medium
24,7,28,8,2,Medium
24,7,28,9,2,Medium
24,7,28,10,2,Medium
24,7,29,8,2,Medium
24,7,29,9,2,Medium
24,7,29,10,2,Medium
24,7,30,8,2,Medium
24,7,30,9,2,Medium
24,7,30,10,2,Medium
25,6,21,8,2,Medium
25,6,21,9,2,Medium
25,6,21,10,2,Medium
25,6,22,8,2,Medium
25,6,22,9,2,Medium
25,6,22,10,2,Medium
25,6,23,8,2,Medium
25,6,23,9,2,Medium
25,6,23,10,2,Medium
25,6,24,8,2,Medium
25,6,24,9,2,Medium
25,6,24,10,2,Medium
25,6,25,8,2,Medium
25,6,25,9,2,Medium
25,6,25,10,2,Medium
25,6,26,8,2,Medium
25,6,26,9,2,Medium
25,6,26,10,2,Medium
25,6,27,8,2,Medium
25,6,27,9,2,Medium
25,6,27,10,2,Medium
25,6,28,8,2,Medium
25,6,28,9,2,Medium
25,6,28,10,2,Medium
25,6,29,8,2,Medium
25,6,29,9,2,Medium
25,6,29,10,2,Medium
25,6,30,8,2,Medium
25,6,30,9,2,Medium
25,6,30,10,2,Medium
25,7,21,8,2,Medium
25,7,21,9,2,Medium
25,7,21,10,2,Medium
25,7,22,8,2,Medium
25,7,22,9,2,Medium
25,7,22,10,2,Medium
25,7,23,8,2,Medium
25,7,23,9,2,Medium
25,7,23,10,2,Medium
25,7,24,8,2,Medium
25,7,24,9,2,Medium
25,7,24,10,2,Medium
25,7,25,8,2,Medium
25,7,25,9,2,Medium
25,7,25,10,2,Medium
25,7,26,8,2,Medium
25,7,26,9,2,Medium
25,7,26,10,2,Medium
25,7,27,8,2,Medium
25,7,27,9,2,Medium
25,7,27,10,2,Medium
25,7,28,8,2,Medium
25,7,28,9,2,Medium
25,7,28,10,2,Medium
25,7,29,8,2,Medium
25,7,29,9,2,Medium
25,7,29,10,2,Medium
25,7,30,8,2,Medium
25,7,30,9,2,Medium
25,7,30,10,2,Medium
26,6,21,8,2,Medium
26,6,21,9,2,Medium
26,6,21,10,2,Medium
26,6,22,8,2,Medium
26,6,22,9,2,Medium
26,6,22,10,2,Medium
26,6,23,8,2,Medium
26,6,23,9,2,Medium
26,6,23,10,2,Medium
26,6,24,8,2,Medium
26,6,24,9,2,Medium
26,6,24,10,2,Medium
26,6,25,8,2,Medium
26,6,25,9,2,Medium
26,6,25,10,2,Medium
26,6,26,8,2,Medium
26,6,26,9,2,Medium
26,6,26,10,2,Medium
26,6,27,8,2,Medium
26,6,27,9,2,Medium
26,6,27,10,2,Medium
26,6,28,8,2,Medium
26,6,28,9,2,Medium
26,6,28,10,2,Medium
26,6,29,8,2,Medium
26,6,29,9,2,Medium
26,6,29,10,2,Medium
26,6,30,8,2,Medium
26,6,30,9,2,Medium
26,6,30,10,2,Medium
26,7,21,8,2,Medium
26,7,21,9,2,Medium
26,7,21,10,2,Medium
26,7,22,8,2,Medium
26,7,22,9,2,Medium
26,7,22,10,2,Medium
26,7,23,8,2,Medium
26,7,23,9,2,Medium
26,7,23,10,2,Medium
26,7,24,8,2,Medium
26,7,24,9,2,Medium
26,7,24,10,2,Medium
26,7,25,8,2,Medium
26,7,25,9,2,Medium
26,7,25,10,2,Medium
26,7,26,8,2,Medium
26,7,26,9,2,Medium
26,7,26,10,2,Medium
26,7,27,8,2,Medium
26,7,27,9,2,Medium
26,7,27,10,2,Medium
26,7,28,8,2,Medium
26,7,28,9,2,Medium
26,7,28,10,2,Medium
26,7,29,8,2,Medium
26,7,29,9,2,Medium
26,7,29,10,2,Medium
26,7,30,8,2,Medium
26,7,30,9,2,Medium
26,7,30,10,2,Medium
27,6,21,8,2,Medium
27,6,21,9,2,Medium
27,6,21,10,2,Medium
27,6,22,8,2,Medium
27,6,22,9,2,Medium
27,6,22,10,2,Medium
27,6,23,8,2,Medium
27,6,23,9,2,Medium
27,6,23,10,2,Medium
27,6,24,8,2,Medium
27,6,24,9,2,Medium
27,6,24,10,2,Medium
27,6,25,8,2,Medium
27,6,25,9,2,Medium
27,6,25,10,2,Medium
27,6,26,8,2,Medium
27,6,26,9,2,Medium
27,6,26,10,2,Medium
27,6,27,8,2,Medium
27,6,27,9,2,Medium
27,6,27,10,2,Medium
27,6,28,8,2,Medium
27,6,28,9,2,Medium
27,6,28,10,2,Medium
27,6,29,8,2,Medium
27,6,29,9,2,Medium
27,6,29,10,2,Medium
27,6,30,8,2,Medium
27,6,30,9,2,Medium
27,6,30,10,2,Medium
27,7,21,8,2,Medium
27,7,21,9,2,Medium
27,7,21,10,2,Medium
27,7,22,8,2,Medium
27,7,22,9,2,Medium
27,7,22,10,2,Medium
27,7,23,8,2,Medium
27,7,23,9,2,Medium
27,7,23,10,2,Medium
27,7,24,8,2,Medium
27,7,24,9,2,Medium
27,7,24,10,2,Medium
27,7,25,8,2,Medium
27,7,25,9,2,Medium
27,7,25,10,2,Medium
27,7,26,8,2,Medium
27,7,26,9,2,Medium
27,7,26,10,2,Medium
27,7,27,8,2,Medium
27,7,27,9,2,Medium
27,7,27,10,2,Medium
27,7,28,8,2,Medium
27,7,28,9,2,Medium
27,7,28,10,2,Medium
27,7,29,8,2,Medium
27,7,29,9,2,Medium
27,7,29,10,2,Medium
27,7,30,8,2,Medium
27,7,30,9,2,Medium
27,7,30,10,2,Medium
28,6,21,8,2,Medium
28,6,21,9,2,Medium
28,6,21,10,2,Medium
28,6,22,8,2,Medium
28,6,22,9,2,Medium
28,6,22,10,2,Medium
28,6,23,8,2,Medium
28,6,23,9,2,Medium
28,6,23,10,2,Medium
28,6,24,8,2,Medium
28,6,24,9,2,Medium
28,6,24,10,2,Medium
28,6,25,8,2,Medium
28,6,25,9,2,Medium
28,6,25,10,2,Medium
28,6,26,8,2,Medium
28,6,26,9,2,Medium
28,6,26,10,2,Medium
28,6,27,8,2,Medium
28,6,27,9,2,Medium
28,6,27,10,2,Medium
28,6,28,8,2,Medium
28,6,28,9,2,Medium
28,6,28,10,2,Medium
28,6,29,8,2,Medium
28,6,29,9,2,Medium
28,6,29,10,2,Medium
28,6,30,8,2,Medium
28,6,30,9,2,Medium
28,6,30,10,2,Medium
28,7,21,8,2,Medium
28,7,21,9,2,Medium
28,7,21,10,2,Medium
28,7,22,8,2,Medium
28,7,22,9,2,Medium
28,7,22,10,2,Medium
28,7,23,8,2,Medium
28,7,23,9,2,Medium
28,7,23,10,2,Medium
28,7,24,8,2,Medium
28,7,24,9,2,Medium
28,7,24,10,2,Medium
28,7,25,8,2,Medium
28,7,25,9,2,Medium
28,7,25,10,2,Medium
28,7,26,8,2,Medium
28,7,26,9,2,Medium
28,7,26,10,2,Medium
28,7,27,8,2,Medium
28,7,27,9,2,Medium
28,7,27,10,2,Medium
28,7,28,8,2,Medium
28,7,28,9,2,Medium
28,7,28,10,2,Medium
28,7,29,8,2,Medium
28,7,29,9,2,Medium
28,7,29,10,2,Medium
28,7,30,8,2,Medium
28,7,30,9,2,Medium
28,7,30,10,2,Medium
29,6,21,8,2,Medium
29,6,21,9,2,Medium
29,6,21,10,2,Medium
29,6,22,8,2,Medium
29,6,22,9,2,Medium
29,6,22,10,2,Medium
29,6,23,8,2,Medium
29,6,23,9,2,Medium
29,6,23,10,2,Medium
29,6,24,8,2,Medium
29,6,24,9,2,Medium
29,6,24,10,2,Medium
29,6,25,8,2,Medium
29,6,25,9,2,Medium
29,6,25,10,2,Medium
29,6,26,8,2,Medium
29,6,26,9,2,Medium
29,6,26,10,2,Medium
29,6,27,8,2,Medium
29,6,27,9,2,Medium
29,6,27,10,2,Medium
29,6,28,8,2,Medium
29,6,28,9,2,Medium
29,6,28,10,2,Medium
29,6,29,8,2,Medium
29,6,29,9,2,Medium
29,6,29,10,2,Medium
29,6,30,8,2,Medium
29,6,30,9,2,Medium
29,6,30,10,2,Medium
29,7,21,8,2,Medium
29,7,21,9,2,Medium
29,7,21,10,2,Medium
29,7,22,8,2,Medium
29,7,22,9,2,Medium
29,7,22,10,2,Medium
29,7,23,8,2,Medium
29,7,23,9,2,Medium
29,7,23,10,2,Medium
29,7,24,8,2,Medium
29,7,24,9,2,Medium
29,7,24,10,2,Medium
29,7,25,8,2,Medium
29,7,25,9,2,Medium
29,7,25,10,2,Medium
29,7,26,8,2,Medium
29,7,26,9,2,Medium
29,7,26,10,2,Medium
29,7,27,8,2,Medium
29,7,27,9,2,Medium
29,7,27,10,2,Medium
29,7,28,8,2,Medium
29,7,28,9,2,Medium
29,7,28,10,2,Medium
29,7,29,8,2,Medium
29,7,29,9,2,Medium
29,7,29,10,2,Medium
29,7,30,8,2,Medium
29,7,30,9,2,Medium
29,7,30,10,2,Medium
30,6,21,8,2,Medium
30,6,21,9,2,Medium
30,6,21,10,2,Medium
30,6,22,8,2,Medium
30,6,22,9,2,Medium
30,6,22,10,2,Medium
30,6,23,8,2,Medium
30,6,23,9,2,Medium
30,6,23,10,2,Medium
30,6,24,8,2,Medium
30,6,24,9,2,Medium
30,6,24,10,2,Medium
30,6,25,8,2,Medium
30,6,25,9,2,Medium
30,6,25,10,2,Medium
30,6,26,8,2,Medium
30,6,26,9,2,Medium
30,6,26,10,2,Medium
30,6,27,8,2,Medium
30,6,27,9,2,Medium
30,6,27,10,2,Medium
30,6,28,8,2,Medium
30,6,28,9,2,Medium
30,6,28,10,2,Medium
30,6,29,8,2,Medium
30,6,29,9,2,Medium
30,6,29,10,2,Medium
30,6,30,8,2,Medium
30,6,30,9,2,Medium
30,6,30,10,2,Medium
30,7,21,8,2,Medium
30,7,21,9,2,Medium
30,7,21,10,2,Medium
30,7,22,8,2,Medium
30,7,22,9,2,Medium
30,7,22,10,2,Medium
30,7,23,8,2,Medium
30,7,23,9,2,Medium
30,7,23,10,2,Medium
30,7,24,8,2,Medium
30,7,24,9,2,Medium
30,7,24,10,2,Medium
30,7,25,8,2,Medium
30,7,25,9,2,Medium
30,7,25,10,2,Medium
30,7,26,8,2,Medium
30,7,26,9,2,Medium
30,7,26,10,2,Medium
30,7,27,8,2,Medium
30,7,27,9,2,Medium
30,7,27,10,2,Medium
30,7,28,8,2,Medium
30,7,28,9,2,Medium
30,7,28,10,2,Medium
30,7,29,8,2,Medium
30,7,29,9,2,Medium
30,7,29,10,2,Medium
30,7,30,8,2,Medium
30,7,30,9,2,Medium
30,7,30,10,2,Medium
31,8,31,11,3,MediumComplex
31,8,31,12,3,MediumComplex
31,8,31,13,3,MediumComplex
31,8,31,14,3,MediumComplex
31,8,31,15,3,MediumComplex
31,8,32,11,3,MediumComplex
31,8,32,12,3,MediumComplex
31,8,32,13,3,MediumComplex
31,8,32,14,3,MediumComplex
31,8,32,15,3,MediumComplex
31,8,33,11,3,MediumComplex
31,8,33,12,3,MediumComplex
31,8,33,13,3,MediumComplex
31,8,33,14,3,MediumComplex
31,8,33,15,3,MediumComplex
31,8,34,11,3,MediumComplex
31,8,34,12,3,MediumComplex
31,8,34,13,3,MediumComplex
31,8,34,14,3,MediumComplex
31,8,34,15,3,MediumComplex
31,8,35,11,3,MediumComplex
31,8,35,12,3,MediumComplex
31,8,35,13,3,MediumComplex
31,8,35,14,3,MediumComplex
31,8,35,15,3,MediumComplex
31,8,36,11,3,MediumComplex
31,8,36,12,3,MediumComplex
31,8,36,13,3,MediumComplex
31,8,36,14,3,MediumComplex
31,8,36,15,3,MediumComplex
31,8,37,11,3,MediumComplex
31,8,37,12,3,MediumComplex
31,8,37,13,3,MediumComplex
31,8,37,14,3,MediumComplex
31,8,37,15,3,MediumComplex
31,8,38,11,3,MediumComplex
31,8,38,12,3,MediumComplex
31,8,38,13,3,MediumComplex
31,8,38,14,3,MediumComplex
31,8,38,15,3,MediumComplex
31,8,39,11,3,MediumComplex
31,8,39,12,3,MediumComplex
31,8,39,13,3,MediumComplex
31,8,39,14,3,MediumComplex
31,8,39,15,3,MediumComplex
31,8,40,11,3,MediumComplex
31,8,40,12,3,MediumComplex
31,8,40,13,3,MediumComplex
31,8,40,14,3,MediumComplex
31,8,40,15,3,MediumComplex
31,9,31,11,3,MediumComplex
31,9,31,12,3,MediumComplex
31,9,31,13,3,MediumComplex
31,9,31,14,3,MediumComplex
31,9,31,15,3,MediumComplex
31,9,32,11,3,MediumComplex
31,9,32,12,3,MediumComplex
31,9,32,13,3,MediumComplex
31,9,32,14,3,MediumComplex
31,9,32,15,3,MediumComplex
31,9,33,11,3,MediumComplex
31,9,33,12,3,MediumComplex
31,9,33,13,3,MediumComplex
31,9,33,14,3,MediumComplex
31,9,33,15,3,MediumComplex
31,9,34,11,3,MediumComplex
31,9,34,12,3,MediumComplex
31,9,34,13,3,MediumComplex
31,9,34,14,3,MediumComplex
31,9,34,15,3,MediumComplex
31,9,35,11,3,MediumComplex
31,9,35,12,3,MediumComplex
31,9,35,13,3,MediumComplex
31,9,35,14,3,MediumComplex
31,9,35,15,3,MediumComplex
31,9,36,11,3,MediumComplex
31,9,36,12,3,MediumComplex
31,9,36,13,3,MediumComplex
31,9,36,14,3,MediumComplex
31,9,36,15,3,MediumComplex
31,9,37,11,3,MediumComplex
31,9,37,12,3,MediumComplex
31,9,37,13,3,MediumComplex
31,9,37,14,3,MediumComplex
31,9,37,15,3,MediumComplex
31,9,38,11,3,MediumComplex
31,9,38,12,3,MediumComplex
31,9,38,13,3,MediumComplex
31,9,38,14,3,MediumComplex
31,9,38,15,3,MediumComplex
31,9,39,11,3,MediumComplex
31,9,39,12,3,MediumComplex
31,9,39,13,3,MediumComplex
31,9,39,14,3,MediumComplex
31,9,39,15,3,MediumComplex
31,9,40,11,3,MediumComplex
31,9,40,12,3,MediumComplex
31,9,40,13,3,MediumComplex
31,9,40,14,3,MediumComplex
31,9,40,15,3,MediumComplex
31,10,31,11,3,MediumComplex
31,10,31,12,3,MediumComplex
31,10,31,13,3,MediumComplex
31,10,31,14,3,MediumComplex
31,10,31,15,3,MediumComplex
31,10,32,11,3,MediumComplex
31,10,32,12,3,MediumComplex
31,10,32,13,3,MediumComplex
31,10,32,14,3,MediumComplex
31,10,32,15,3,MediumComplex
31,10,33,11,3,MediumComplex
31,10,33,12,3,MediumComplex
31,10,33,13,3,MediumComplex
31,10,33,14,3,MediumComplex
31,10,33,15,3,MediumComplex
31,10,34,11,3,MediumComplex
31,10,34,12,3,MediumComplex
31,10,34,13,3,MediumComplex
31,10,34,14,3,MediumComplex
31,10,34,15,3,MediumComplex
31,10,35,11,3,MediumComplex
31,10,35,12,3,MediumComplex
31,10,35,13,3,MediumComplex
31,10,35,14,3,MediumComplex
31,10,35,15,3,MediumComplex
31,10,36,11,3,MediumComplex
31,10,36,12,3,MediumComplex
31,10,36,13,3,MediumComplex
31,10,36,14,3,MediumComplex
31,10,36,15,3,MediumComplex
31,10,37,11,3,MediumComplex
31,10,37,12,3,MediumComplex
31,10,37,13,3,MediumComplex
31,10,37,14,3,MediumComplex
31,10,37,15,3,MediumComplex
31,10,38,11,3,MediumComplex
31,10,38,12,3,MediumComplex
31,10,38,13,3,MediumComplex
31,10,38,14,3,MediumComplex
31,10,38,15,3,MediumComplex
31,10,39,11,3,MediumComplex
31,10,39,12,3,MediumComplex
31,10,39,13,3,MediumComplex
31,10,39,14,3,MediumComplex
31,10,39,15,3,MediumComplex
31,10,40,11,3,MediumComplex
31,10,40,12,3,MediumComplex
31,10,40,13,3,MediumComplex
31,10,40,14,3,MediumComplex
31,10,40,15,3,MediumComplex
32,8,31,11,3,MediumComplex
32,8,31,12,3,MediumComplex
32,8,31,13,3,MediumComplex
32,8,31,14,3,MediumComplex
32,8,31,15,3,MediumComplex
32,8,32,11,3,MediumComplex
32,8,32,12,3,MediumComplex
32,8,32,13,3,MediumComplex
32,8,32,14,3,MediumComplex
32,8,32,15,3,MediumComplex
32,8,33,11,3,MediumComplex
32,8,33,12,3,MediumComplex
32,8,33,13,3,MediumComplex
32,8,33,14,3,MediumComplex
32,8,33,15,3,MediumComplex
32,8,34,11,3,MediumComplex
32,8,34,12,3,MediumComplex
32,8,34,13,3,MediumComplex
32,8,34,14,3,MediumComplex
32,8,34,15,3,MediumComplex
32,8,35,11,3,MediumComplex
32,8,35,12,3,MediumComplex
32,8,35,13,3,MediumComplex
32,8,35,14,3,MediumComplex
32,8,35,15,3,MediumComplex
32,8,36,11,3,MediumComplex
32,8,36,12,3,MediumComplex
32,8,36,13,3,MediumComplex
32,8,36,14,3,MediumComplex
32,8,36,15,3,MediumComplex
32,8,37,11,3,MediumComplex
32,8,37,12,3,MediumComplex
32,8,37,13,3,MediumComplex
32,8,37,14,3,MediumComplex
32,8,37,15,3,MediumComplex
32,8,38,11,3,MediumComplex
32,8,38,12,3,MediumComplex
32,8,38,13,3,MediumComplex
32,8,38,14,3,MediumComplex
32,8,38,15,3,MediumComplex
32,8,39,11,3,MediumComplex
32,8,39,12,3,MediumComplex
32,8,39,13,3,MediumComplex
32,8,39,14,3,MediumComplex
32,8,39,15,3,MediumComplex
32,8,40,11,3,MediumComplex
32,8,40,12,3,MediumComplex
32,8,40,13,3,MediumComplex
32,8,40,14,3,MediumComplex
32,8,40,15,3,MediumComplex
32,9,31,11,3,MediumComplex
32,9,31,12,3,MediumComplex
32,9,31,13,3,MediumComplex
32,9,31,14,3,MediumComplex
32,9,31,15,3,MediumComplex
32,9,32,11,3,MediumComplex
32,9,32,12,3,MediumComplex
32,9,32,13,3,MediumComplex
32,9,32,14,3,MediumComplex
32,9,32,15,3,MediumComplex
32,9,33,11,3,MediumComplex
32,9,33,12,3,MediumComplex
32,9,33,13,3,MediumComplex
32,9,33,14,3,MediumComplex
32,9,33,15,3,MediumComplex
32,9,34,11,3,MediumComplex
32,9,34,12,3,MediumComplex
32,9,34,13,3,MediumComplex
32,9,34,14,3,MediumComplex
32,9,34,15,3,MediumComplex
32,9,35,11,3,MediumComplex
32,9,35,12,3,MediumComplex
32,9,35,13,3,MediumComplex
32,9,35,14,3,MediumComplex
32,9,35,15,3,MediumComplex
32,9,36,11,3,MediumComplex
32,9,36,12,3,MediumComplex
32,9,36,13,3,MediumComplex
32,9,36,14,3,MediumComplex
32,9,36,15,3,MediumComplex
32,9,37,11,3,MediumComplex
32,9,37,12,3,MediumComplex
32,9,37,13,3,MediumComplex
32,9,37,14,3,MediumComplex
32,9,37,15,3,MediumComplex
32,9,38,11,3,MediumComplex
32,9,38,12,3,MediumComplex
32,9,38,13,3,MediumComplex
32,9,38,14,3,MediumComplex
32,9,38,15,3,MediumComplex
32,9,39,11,3,MediumComplex
32,9,39,12,3,MediumComplex
32,9,39,13,3,MediumComplex
32,9,39,14,3,MediumComplex
32,9,39,15,3,MediumComplex
32,9,40,11,3,MediumComplex
32,9,40,12,3,MediumComplex
32,9,40,13,3,MediumComplex
32,9,40,14,3,MediumComplex
32,9,40,15,3,MediumComplex
32,10,31,11,3,MediumComplex
32,10,31,12,3,MediumComplex
32,10,31,13,3,MediumComplex
32,10,31,14,3,MediumComplex
32,10,31,15,3,MediumComplex
32,10,32,11,3,MediumComplex
32,10,32,12,3,MediumComplex
32,10,32,13,3,MediumComplex
32,10,32,14,3,MediumComplex
32,10,32,15,3,MediumComplex
32,10,33,11,3,MediumComplex
32,10,33,12,3,MediumComplex
32,10,33,13,3,MediumComplex
32,10,33,14,3,MediumComplex
32,10,33,15,3,MediumComplex
32,10,34,11,3,MediumComplex
32,10,34,12,3,MediumComplex
32,10,34,13,3,MediumComplex
32,10,34,14,3,MediumComplex
32,10,34,15,3,MediumComplex
32,10,35,11,3,MediumComplex
32,10,35,12,3,MediumComplex
32,10,35,13,3,MediumComplex
32,10,35,14,3,MediumComplex
32,10,35,15,3,MediumComplex
32,10,36,11,3,MediumComplex
32,10,36,12,3,MediumComplex
32,10,36,13,3,MediumComplex
32,10,36,14,3,MediumComplex
32,10,36,15,3,MediumComplex
32,10,37,11,3,MediumComplex
32,10,37,12,3,MediumComplex
32,10,37,13,3,MediumComplex
32,10,37,14,3,MediumComplex
32,10,37,15,3,MediumComplex
32,10,38,11,3,MediumComplex
32,10,38,12,3,MediumComplex
32,10,38,13,3,MediumComplex
32,10,38,14,3,MediumComplex
32,10,38,15,3,MediumComplex
32,10,39,11,3,MediumComplex
32,10,39,12,3,MediumComplex
32,10,39,13,3,MediumComplex
32,10,39,14,3,MediumComplex
32,10,39,15,3,MediumComplex
32,10,40,11,3,MediumComplex
32,10,40,12,3,MediumComplex
32,10,40,13,3,MediumComplex
32,10,40,14,3,MediumComplex
32,10,40,15,3,MediumComplex
33,8,31,11,3,MediumComplex
33,8,31,12,3,MediumComplex
33,8,31,13,3,MediumComplex
33,8,31,14,3,MediumComplex
33,8,31,15,3,MediumComplex
33,8,32,11,3,MediumComplex
33,8,32,12,3,MediumComplex
33,8,32,13,3,MediumComplex
33,8,32,14,3,MediumComplex
33,8,32,15,3,MediumComplex
33,8,33,11,3,MediumComplex
33,8,33,12,3,MediumComplex
33,8,33,13,3,MediumComplex
33,8,33,14,3,MediumComplex
33,8,33,15,3,MediumComplex
33,8,34,11,3,MediumComplex
33,8,34,12,3,MediumComplex
33,8,34,13,3,MediumComplex
33,8,34,14,3,MediumComplex
33,8,34,15,3,MediumComplex
33,8,35,11,3,MediumComplex
33,8,35,12,3,MediumComplex
33,8,35,13,3,MediumComplex
33,8,35,14,3,MediumComplex
33,8,35,15,3,MediumComplex
33,8,36,11,3,MediumComplex
33,8,36,12,3,MediumComplex
33,8,36,13,3,MediumComplex
33,8,36,14,3,MediumComplex
33,8,36,15,3,MediumComplex
33,8,37,11,3,MediumComplex
33,8,37,12,3,MediumComplex
33,8,37,13,3,MediumComplex
33,8,37,14,3,MediumComplex
33,8,37,15,3,MediumComplex
33,8,38,11,3,MediumComplex
33,8,38,12,3,MediumComplex
33,8,38,13,3,MediumComplex
33,8,38,14,3,MediumComplex
33,8,38,15,3,MediumComplex
33,8,39,11,3,MediumComplex
33,8,39,12,3,MediumComplex
33,8,39,13,3,MediumComplex
33,8,39,14,3,MediumComplex
33,8,39,15,3,MediumComplex
33,8,40,11,3,MediumComplex
33,8,40,12,3,MediumComplex
33,8,40,13,3,MediumComplex
33,8,40,14,3,MediumComplex
33,8,40,15,3,MediumComplex
33,9,31,11,3,MediumComplex
33,9,31,12,3,MediumComplex
33,9,31,13,3,MediumComplex
33,9,31,14,3,MediumComplex
33,9,31,15,3,MediumComplex
33,9,32,11,3,MediumComplex
33,9,32,12,3,MediumComplex
33,9,32,13,3,MediumComplex
33,9,32,14,3,MediumComplex
33,9,32,15,3,MediumComplex
33,9,33,11,3,MediumComplex
33,9,33,12,3,MediumComplex
33,9,33,13,3,MediumComplex
33,9,33,14,3,MediumComplex
33,9,33,15,3,MediumComplex
33,9,34,11,3,MediumComplex
33,9,34,12,3,MediumComplex
33,9,34,13,3,MediumComplex
33,9,34,14,3,MediumComplex
33,9,34,15,3,MediumComplex
33,9,35,11,3,MediumComplex
33,9,35,12,3,MediumComplex
33,9,35,13,3,MediumComplex
33,9,35,14,3,MediumComplex
33,9,35,15,3,MediumComplex
33,9,36,11,3,MediumComplex
33,9,36,12,3,MediumComplex
33,9,36,13,3,MediumComplex
33,9,36,14,3,MediumComplex
33,9,36,15,3,MediumComplex
33,9,37,11,3,MediumComplex
33,9,37,12,3,MediumComplex
33,9,37,13,3,MediumComplex
33,9,37,14,3,MediumComplex
33,9,37,15,3,MediumComplex
33,9,38,11,3,MediumComplex
33,9,38,12,3,MediumComplex
33,9,38,13,3,MediumComplex
33,9,38,14,3,MediumComplex
33,9,38,15,3,MediumComplex
33,9,39,11,3,MediumComplex
33,9,39,12,3,MediumComplex
33,9,39,13,3,MediumComplex
33,9,39,14,3,MediumComplex
33,9,39,15,3,MediumComplex
33,9,40,11,3,MediumComplex
33,9,40,12,3,MediumComplex
33,9,40,13,3,MediumComplex
33,9,40,14,3,MediumComplex
33,9,40,15,3,MediumComplex
33,10,31,11,3,MediumComplex
33,10,31,12,3,MediumComplex
33,10,31,13,3,MediumComplex
33,10,31,14,3,MediumComplex
33,10,31,15,3,MediumComplex
33,10,32,11,3,MediumComplex
33,10,32,12,3,MediumComplex
33,10,32,13,3,MediumComplex
33,10,32,14,3,MediumComplex
33,10,32,15,3,MediumComplex
33,10,33,11,3,MediumComplex
33,10,33,12,3,MediumComplex
33,10,33,13,3,MediumComplex
33,10,33,14,3,MediumComplex
33,10,33,15,3,MediumComplex
33,10,34,11,3,MediumComplex
33,10,34,12,3,MediumComplex
33,10,34,13,3,MediumComplex
33,10,34,14,3,MediumComplex
33,10,34,15,3,MediumComplex
33,10,35,11,3,MediumComplex
33,10,35,12,3,MediumComplex
33,10,35,13,3,MediumComplex
33,10,35,14,3,MediumComplex
33,10,35,15,3,MediumComplex
33,10,36,11,3,MediumComplex
33,10,36,12,3,MediumComplex
33,10,36,13,3,MediumComplex
33,10,36,14,3,MediumComplex
33,10,36,15,3,MediumComplex
33,10,37,11,3,MediumComplex
33,10,37,12,3,MediumComplex
33,10,37,13,3,MediumComplex
33,10,37,14,3,MediumComplex
33,10,37,15,3,MediumComplex
33,10,38,11,3,MediumComplex
33,10,38,12,3,MediumComplex
33,10,38,13,3,MediumComplex
33,10,38,14,3,MediumComplex
33,10,38,15,3,MediumComplex
33,10,39,11,3,MediumComplex
33,10,39,12,3,MediumComplex
33,10,39,13,3,MediumComplex
33,10,39,14,3,MediumComplex
